Date,Light
16/02/2017 21:18,5815.178
16/02/2017 21:23,3634.912
16/02/2017 21:28,6396.582
16/02/2017 21:33,5524.476
16/02/2017 21:38,4507.018
16/02/2017 21:43,10466.412
16/02/2017 21:48,6977.986
16/02/2017 21:53,5524.476
16/02/2017 21:58,17443.262
16/02/2017 22:03,16280.454
16/02/2017 22:08,9012.901
16/02/2017 22:13,46513.473
16/02/2017 22:18,74418.605
16/02/2017 22:23,65118.408
16/02/2017 22:28,34885.389
16/02/2017 22:33,20931.687
16/02/2017 22:38,18606.071
16/02/2017 22:43,18606.071
16/02/2017 22:48,23257.304
16/02/2017 22:53,65118.408
16/02/2017 22:58,9303.603
16/02/2017 23:03,65118.408
16/02/2017 23:08,41862.239
16/02/2017 23:13,9303.603
16/02/2017 23:18,8722.199
16/02/2017 23:23,51164.707
16/02/2017 23:28,2617.455
16/02/2017 23:33,30234.155
16/02/2017 23:38,6105.88
16/02/2017 23:43,9303.603
16/02/2017 23:48,74418.605
16/02/2017 23:53,6396.582
16/02/2017 23:58,51164.707
17/02/2017 0:03,23257.304
17/02/2017 0:08,37211.006
17/02/2017 0:13,55815.941
17/02/2017 0:18,7850.093
17/02/2017 0:23,69769.642
17/02/2017 0:28,74418.605
17/02/2017 0:33,41862.239
17/02/2017 0:38,32559.772
17/02/2017 0:43,41862.239
17/02/2017 0:48,41862.239
17/02/2017 0:53,32559.772
17/02/2017 0:58,8722.199
17/02/2017 1:03,18606.071
17/02/2017 1:08,74418.605
17/02/2017 1:13,41862.239
17/02/2017 1:18,37211.006
17/02/2017 1:23,32559.772
17/02/2017 1:28,69769.642
17/02/2017 1:33,65118.408
17/02/2017 1:38,74418.605
17/02/2017 1:43,20931.687
17/02/2017 1:48,16280.454
17/02/2017 1:53,74418.605
17/02/2017 1:58,55815.941
17/02/2017 2:03,74418.605
17/02/2017 2:08,74418.605
17/02/2017 2:13,51164.707
17/02/2017 2:18,69769.642
17/02/2017 2:23,74418.605
17/02/2017 2:28,46513.473
17/02/2017 2:33,74418.605
17/02/2017 2:38,23257.304
17/02/2017 2:43,46513.473
17/02/2017 2:48,34885.389
17/02/2017 2:53,20931.687
17/02/2017 2:58,55815.941
17/02/2017 3:03,65118.408
17/02/2017 3:08,30234.155
17/02/2017 3:13,37211.006
17/02/2017 3:18,46513.473
17/02/2017 3:23,37211.006
17/02/2017 3:28,32559.772
17/02/2017 3:33,37211.006
17/02/2017 3:38,34885.389
17/02/2017 3:43,37211.006
17/02/2017 3:48,60467.174
17/02/2017 3:53,41862.239
17/02/2017 3:58,32559.772
17/02/2017 4:03,25582.921
17/02/2017 4:08,2254.077
17/02/2017 4:13,65118.408
17/02/2017 4:18,5815.178
17/02/2017 4:23,4361.667
17/02/2017 4:28,51164.707
17/02/2017 4:33,74418.605
17/02/2017 4:38,74418.605
17/02/2017 4:43,74418.605
17/02/2017 4:48,74418.605
17/02/2017 4:53,74418.605
17/02/2017 4:58,69769.642
17/02/2017 5:03,74418.605
17/02/2017 5:08,74418.605
17/02/2017 5:13,74418.605
17/02/2017 5:18,74418.605
17/02/2017 5:23,74418.605
17/02/2017 5:28,74418.605
17/02/2017 5:33,69769.642
17/02/2017 5:38,74418.605
17/02/2017 5:43,37211.006
17/02/2017 5:48,37211.006
17/02/2017 5:53,5524.476
17/02/2017 5:58,60467.174
17/02/2017 6:03,27908.538
17/02/2017 6:08,32559.772
17/02/2017 6:13,41862.239
17/02/2017 6:18,8140.795
17/02/2017 6:23,32559.772
17/02/2017 6:28,25582.921
17/02/2017 6:33,41862.239
17/02/2017 6:38,34885.389
17/02/2017 6:43,23257.304
17/02/2017 6:48,10466.412
17/02/2017 6:53,30234.155
17/02/2017 6:58,41862.239
17/02/2017 7:03,18606.071
17/02/2017 7:08,46513.473
17/02/2017 7:13,17443.262
17/02/2017 7:18,20931.687
17/02/2017 7:23,18606.071
17/02/2017 7:28,23257.304
17/02/2017 7:33,11629.22
17/02/2017 7:38,20931.687
17/02/2017 7:43,4070.965
17/02/2017 7:48,18606.071
17/02/2017 7:53,13954.837
17/02/2017 7:58,3344.21
17/02/2017 8:03,18606.071
17/02/2017 8:08,13954.837
17/02/2017 8:13,15117.645
17/02/2017 8:18,18606.071
17/02/2017 8:23,7850.093
17/02/2017 8:28,34885.389
17/02/2017 8:33,25582.921
17/02/2017 8:38,12792.028
17/02/2017 8:43,30234.155
17/02/2017 8:48,17443.262
17/02/2017 8:53,4652.369
17/02/2017 8:58,23257.304
17/02/2017 9:03,16280.454
17/02/2017 9:08,2036.05
17/02/2017 9:13,16280.454
17/02/2017 9:18,2762.806
17/02/2017 9:23,5524.476
17/02/2017 9:28,3344.21
17/02/2017 9:33,319.091
17/02/2017 9:38,346.344
17/02/2017 9:43,582.54
17/02/2017 9:48,164.655
17/02/2017 9:53,55.642
17/02/2017 9:58,196.451
17/02/2017 10:03,53.371
17/02/2017 10:08,31.796
17/02/2017 10:13,15.898
17/02/2017 10:18,7.949
17/02/2017 10:23,1.136
17/02/2017 10:28,1.136
17/02/2017 10:33,1.136
17/02/2017 10:38,1.136
17/02/2017 10:43,1.136
17/02/2017 10:48,1.136
17/02/2017 10:53,1.136
17/02/2017 10:58,1.136
17/02/2017 11:03,1.136
17/02/2017 11:08,1.136
17/02/2017 11:13,1.136
17/02/2017 11:18,1.136
17/02/2017 11:23,1.136
17/02/2017 11:28,1.136
17/02/2017 11:33,1.136
17/02/2017 11:38,1.136
17/02/2017 11:43,1.136
17/02/2017 11:48,1.136
17/02/2017 11:53,1.136
17/02/2017 11:58,1.136
17/02/2017 12:03,1.136
17/02/2017 12:08,1.136
17/02/2017 12:13,1.136
17/02/2017 12:18,1.136
17/02/2017 12:23,1.136
17/02/2017 12:28,1.136
17/02/2017 12:33,1.136
17/02/2017 12:38,1.136
17/02/2017 12:43,1.136
17/02/2017 12:48,1.136
17/02/2017 12:53,1.136
17/02/2017 12:58,1.136
17/02/2017 13:03,1.136
17/02/2017 13:08,1.136
17/02/2017 13:13,1.136
17/02/2017 13:18,1.136
17/02/2017 13:23,1.136
17/02/2017 13:28,1.136
17/02/2017 13:33,1.136
17/02/2017 13:38,1.136
17/02/2017 13:43,1.136
17/02/2017 13:48,1.136
17/02/2017 13:53,1.136
17/02/2017 13:58,1.136
17/02/2017 14:03,1.136
17/02/2017 14:08,1.136
17/02/2017 14:13,1.136
17/02/2017 14:18,1.136
17/02/2017 14:23,1.136
17/02/2017 14:28,1.136
17/02/2017 14:33,1.136
17/02/2017 14:38,1.136
17/02/2017 14:43,1.136
17/02/2017 14:48,1.136
17/02/2017 14:53,1.136
17/02/2017 14:58,1.136
17/02/2017 15:03,1.136
17/02/2017 15:08,1.136
17/02/2017 15:13,1.136
17/02/2017 15:18,1.136
17/02/2017 15:23,1.136
17/02/2017 15:28,1.136
17/02/2017 15:33,1.136
17/02/2017 15:38,1.136
17/02/2017 15:43,1.136
17/02/2017 15:48,1.136
17/02/2017 15:53,1.136
17/02/2017 15:58,1.136
17/02/2017 16:03,1.136
17/02/2017 16:08,1.136
17/02/2017 16:13,1.136
17/02/2017 16:18,1.136
17/02/2017 16:23,1.136
17/02/2017 16:28,1.136
17/02/2017 16:33,1.136
17/02/2017 16:38,1.136
17/02/2017 16:43,1.136
17/02/2017 16:48,1.136
17/02/2017 16:53,1.136
17/02/2017 16:58,1.136
17/02/2017 17:03,1.136
17/02/2017 17:08,1.136
17/02/2017 17:13,1.136
17/02/2017 17:18,1.136
17/02/2017 17:23,1.136
17/02/2017 17:28,1.136
17/02/2017 17:33,1.136
17/02/2017 17:38,1.136
17/02/2017 17:43,1.136
17/02/2017 17:48,1.136
17/02/2017 17:53,1.136
17/02/2017 17:58,1.136
17/02/2017 18:03,1.136
17/02/2017 18:08,1.136
17/02/2017 18:13,1.136
17/02/2017 18:18,1.136
17/02/2017 18:23,1.136
17/02/2017 18:28,1.136
17/02/2017 18:33,1.136
17/02/2017 18:38,1.136
17/02/2017 18:43,1.136
17/02/2017 18:48,1.136
17/02/2017 18:53,1.136
17/02/2017 18:58,1.136
17/02/2017 19:03,1.136
17/02/2017 19:08,1.136
17/02/2017 19:13,1.136
17/02/2017 19:18,1.136
17/02/2017 19:23,1.136
17/02/2017 19:28,1.136
17/02/2017 19:33,1.136
17/02/2017 19:38,1.136
17/02/2017 19:43,1.136
17/02/2017 19:48,1.136
17/02/2017 19:53,1.136
17/02/2017 19:58,4.542
17/02/2017 20:03,5.678
17/02/2017 20:08,13.627
17/02/2017 20:13,11.356
17/02/2017 20:18,32.931
17/02/2017 20:23,278.211
17/02/2017 20:28,473.526
17/02/2017 20:33,205.535
17/02/2017 20:38,291.838
17/02/2017 20:43,1091.268
17/02/2017 20:48,1018.593
17/02/2017 20:53,1599.997
17/02/2017 20:58,2762.806
17/02/2017 21:03,2762.806
17/02/2017 21:08,2326.752
17/02/2017 21:13,4943.071
17/02/2017 21:18,5524.476
17/02/2017 21:23,23257.304
17/02/2017 21:28,15117.645
17/02/2017 21:33,25582.921
17/02/2017 21:38,9303.603
17/02/2017 21:43,18606.071
17/02/2017 21:48,27908.538
17/02/2017 21:53,11629.22
17/02/2017 21:58,9303.603
17/02/2017 22:03,20931.687
17/02/2017 22:08,2036.05
17/02/2017 22:13,9012.901
17/02/2017 22:18,8140.795
17/02/2017 22:23,5524.476
17/02/2017 22:28,5815.178
17/02/2017 22:33,9303.603
17/02/2017 22:38,7559.39
17/02/2017 22:43,37211.006
17/02/2017 22:48,34885.389
17/02/2017 22:53,17443.262
17/02/2017 22:58,32559.772
17/02/2017 23:03,1527.322
17/02/2017 23:08,9012.901
17/02/2017 23:13,46513.473
17/02/2017 23:18,23257.304
17/02/2017 23:23,37211.006
17/02/2017 23:28,30234.155
17/02/2017 23:33,5233.774
17/02/2017 23:38,13954.837
17/02/2017 23:43,25582.921
17/02/2017 23:48,37211.006
17/02/2017 23:53,20931.687
17/02/2017 23:58,25582.921
18/02/2017 0:03,32559.772
18/02/2017 0:08,55815.941
18/02/2017 0:13,6105.88
18/02/2017 0:18,12792.028
18/02/2017 0:23,23257.304
18/02/2017 0:28,13954.837
18/02/2017 0:33,46513.473
18/02/2017 0:38,69769.642
18/02/2017 0:43,65118.408
18/02/2017 0:48,6977.986
18/02/2017 0:53,74418.605
18/02/2017 0:58,27908.538
18/02/2017 1:03,55815.941
18/02/2017 1:08,34885.389
18/02/2017 1:13,74418.605
18/02/2017 1:18,74418.605
18/02/2017 1:23,16280.454
18/02/2017 1:28,55815.941
18/02/2017 1:33,32559.772
18/02/2017 1:38,37211.006
18/02/2017 1:43,51164.707
18/02/2017 1:48,51164.707
18/02/2017 1:53,74418.605
18/02/2017 1:58,74418.605
18/02/2017 2:03,65118.408
18/02/2017 2:08,6687.284
18/02/2017 2:13,65118.408
18/02/2017 2:18,55815.941
18/02/2017 2:23,74418.605
18/02/2017 2:28,74418.605
18/02/2017 2:33,8431.497
18/02/2017 2:38,74418.605
18/02/2017 2:43,30234.155
18/02/2017 2:48,15117.645
18/02/2017 2:53,20931.687
18/02/2017 2:58,25582.921
18/02/2017 3:03,74418.605
18/02/2017 3:08,34885.389
18/02/2017 3:13,65118.408
18/02/2017 3:18,74418.605
18/02/2017 3:23,10466.412
18/02/2017 3:28,74418.605
18/02/2017 3:33,74418.605
18/02/2017 3:38,18606.071
18/02/2017 3:43,74418.605
18/02/2017 3:48,41862.239
18/02/2017 3:53,65118.408
18/02/2017 3:58,51164.707
18/02/2017 4:03,60467.174
18/02/2017 4:08,74418.605
18/02/2017 4:13,69769.642
18/02/2017 4:18,65118.408
18/02/2017 4:23,11629.22
18/02/2017 4:28,25582.921
18/02/2017 4:33,32559.772
18/02/2017 4:38,65118.408
18/02/2017 4:43,60467.174
18/02/2017 4:48,55815.941
18/02/2017 4:53,74418.605
18/02/2017 4:58,69769.642
18/02/2017 5:03,55815.941
18/02/2017 5:08,51164.707
18/02/2017 5:13,65118.408
18/02/2017 5:18,74418.605
18/02/2017 5:23,74418.605
18/02/2017 5:28,69769.642
18/02/2017 5:33,12792.028
18/02/2017 5:38,8431.497
18/02/2017 5:43,6396.582
18/02/2017 5:48,20931.687
18/02/2017 5:53,20931.687
18/02/2017 5:58,37211.006
18/02/2017 6:03,7559.39
18/02/2017 6:08,37211.006
18/02/2017 6:13,32559.772
18/02/2017 6:18,69769.642
18/02/2017 6:23,6977.986
18/02/2017 6:28,17443.262
18/02/2017 6:33,69769.642
18/02/2017 6:38,46513.473
18/02/2017 6:43,12792.028
18/02/2017 6:48,11629.22
18/02/2017 6:53,60467.174
18/02/2017 6:58,3489.561
18/02/2017 7:03,16280.454
18/02/2017 7:08,65118.408
18/02/2017 7:13,65118.408
18/02/2017 7:18,65118.408
18/02/2017 7:23,20931.687
18/02/2017 7:28,74418.605
18/02/2017 7:33,74418.605
18/02/2017 7:38,41862.239
18/02/2017 7:43,15117.645
18/02/2017 7:48,2108.726
18/02/2017 7:53,7559.39
18/02/2017 7:58,11629.22
18/02/2017 8:03,9303.603
18/02/2017 8:08,10466.412
18/02/2017 8:13,6687.284
18/02/2017 8:18,7850.093
18/02/2017 8:23,6105.88
18/02/2017 8:28,291.838
18/02/2017 8:33,2762.806
18/02/2017 8:38,1527.322
18/02/2017 8:43,3634.912
18/02/2017 8:48,1527.322
18/02/2017 8:53,3053.508
18/02/2017 8:58,8140.795
18/02/2017 9:03,1963.375
18/02/2017 9:08,4216.316
18/02/2017 9:13,2036.05
18/02/2017 9:18,1599.997
18/02/2017 9:23,328.175
18/02/2017 9:28,255.5
18/02/2017 9:33,909.58
18/02/2017 9:38,509.864
18/02/2017 9:43,836.904
18/02/2017 9:48,518.949
18/02/2017 9:53,11.356
18/02/2017 9:58,250.958
18/02/2017 10:03,15.898
18/02/2017 10:08,29.524
18/02/2017 10:13,11.356
18/02/2017 10:18,3.407
18/02/2017 10:23,1.136
18/02/2017 10:28,1.136
18/02/2017 10:33,1.136
18/02/2017 10:38,1.136
18/02/2017 10:43,1.136
18/02/2017 10:48,1.136
18/02/2017 10:53,1.136
18/02/2017 10:58,1.136
18/02/2017 11:03,1.136
18/02/2017 11:08,1.136
18/02/2017 11:13,1.136
18/02/2017 11:18,1.136
18/02/2017 11:23,1.136
18/02/2017 11:28,1.136
18/02/2017 11:33,1.136
18/02/2017 11:38,1.136
18/02/2017 11:43,1.136
18/02/2017 11:48,1.136
18/02/2017 11:53,1.136
18/02/2017 11:58,1.136
18/02/2017 12:03,1.136
18/02/2017 12:08,1.136
18/02/2017 12:13,1.136
18/02/2017 12:18,1.136
18/02/2017 12:23,1.136
18/02/2017 12:28,1.136
18/02/2017 12:33,1.136
18/02/2017 12:38,1.136
18/02/2017 12:43,1.136
18/02/2017 12:48,1.136
18/02/2017 12:53,1.136
18/02/2017 12:58,1.136
18/02/2017 13:03,1.136
18/02/2017 13:08,1.136
18/02/2017 13:13,1.136
18/02/2017 13:18,1.136
18/02/2017 13:23,1.136
18/02/2017 13:28,1.136
18/02/2017 13:33,1.136
18/02/2017 13:38,1.136
18/02/2017 13:43,1.136
18/02/2017 13:48,1.136
18/02/2017 13:53,1.136
18/02/2017 13:58,1.136
18/02/2017 14:03,1.136
18/02/2017 14:08,1.136
18/02/2017 14:13,1.136
18/02/2017 14:18,1.136
18/02/2017 14:23,1.136
18/02/2017 14:28,1.136
18/02/2017 14:33,1.136
18/02/2017 14:38,1.136
18/02/2017 14:43,1.136
18/02/2017 14:48,1.136
18/02/2017 14:53,1.136
18/02/2017 14:58,1.136
18/02/2017 15:03,1.136
18/02/2017 15:08,1.136
18/02/2017 15:13,1.136
18/02/2017 15:18,1.136
18/02/2017 15:23,1.136
18/02/2017 15:28,1.136
18/02/2017 15:33,1.136
18/02/2017 15:38,1.136
18/02/2017 15:43,1.136
18/02/2017 15:48,1.136
18/02/2017 15:53,1.136
18/02/2017 15:58,1.136
18/02/2017 16:03,1.136
18/02/2017 16:08,1.136
18/02/2017 16:13,1.136
18/02/2017 16:18,1.136
18/02/2017 16:23,1.136
18/02/2017 16:28,1.136
18/02/2017 16:33,1.136
18/02/2017 16:38,1.136
18/02/2017 16:43,1.136
18/02/2017 16:48,1.136
18/02/2017 16:53,1.136
18/02/2017 16:58,1.136
18/02/2017 17:03,1.136
18/02/2017 17:08,1.136
18/02/2017 17:13,1.136
18/02/2017 17:18,1.136
18/02/2017 17:23,1.136
18/02/2017 17:28,1.136
18/02/2017 17:33,1.136
18/02/2017 17:38,1.136
18/02/2017 17:43,1.136
18/02/2017 17:48,1.136
18/02/2017 17:53,1.136
18/02/2017 17:58,1.136
18/02/2017 18:03,1.136
18/02/2017 18:08,1.136
18/02/2017 18:13,1.136
18/02/2017 18:18,1.136
18/02/2017 18:23,1.136
18/02/2017 18:28,1.136
18/02/2017 18:33,1.136
18/02/2017 18:38,1.136
18/02/2017 18:43,1.136
18/02/2017 18:48,1.136
18/02/2017 18:53,1.136
18/02/2017 18:58,1.136
18/02/2017 19:03,1.136
18/02/2017 19:08,1.136
18/02/2017 19:13,1.136
18/02/2017 19:18,1.136
18/02/2017 19:23,1.136
18/02/2017 19:28,1.136
18/02/2017 19:33,1.136
18/02/2017 19:38,1.136
18/02/2017 19:43,1.136
18/02/2017 19:48,1.136
18/02/2017 19:53,1.136
18/02/2017 19:58,1.136
18/02/2017 20:03,3.407
18/02/2017 20:08,5.678
18/02/2017 20:13,1.136
18/02/2017 20:18,3.407
18/02/2017 20:23,55.642
18/02/2017 20:28,310.007
18/02/2017 20:33,310.007
18/02/2017 20:38,836.904
18/02/2017 20:43,618.878
18/02/2017 20:48,982.255
18/02/2017 20:53,1745.348
18/02/2017 20:58,3489.561
18/02/2017 21:03,4652.369
18/02/2017 21:08,2617.455
18/02/2017 21:13,2617.455
18/02/2017 21:18,1818.024
18/02/2017 21:23,4507.018
18/02/2017 21:28,2762.806
18/02/2017 21:33,4652.369
18/02/2017 21:38,232.789
18/02/2017 21:43,1818.024
18/02/2017 21:48,2254.077
18/02/2017 21:53,4070.965
18/02/2017 21:58,1818.024
18/02/2017 22:03,1381.971
18/02/2017 22:08,1309.295
18/02/2017 22:13,4507.018
18/02/2017 22:18,400.851
18/02/2017 22:23,2108.726
18/02/2017 22:28,8431.497
18/02/2017 22:33,9303.603
18/02/2017 22:38,1454.646
18/02/2017 22:43,8431.497
18/02/2017 22:48,9303.603
18/02/2017 22:53,6105.88
18/02/2017 22:58,16280.454
18/02/2017 23:03,11629.22
18/02/2017 23:08,9303.603
18/02/2017 23:13,11629.22
18/02/2017 23:18,7559.39
18/02/2017 23:23,8431.497
18/02/2017 23:28,6687.284
18/02/2017 23:33,9012.901
18/02/2017 23:38,5524.476
18/02/2017 23:43,12792.028
18/02/2017 23:48,10466.412
18/02/2017 23:53,23257.304
18/02/2017 23:58,17443.262
19/02/2017 0:03,34885.389
19/02/2017 0:08,25582.921
19/02/2017 0:13,6977.986
19/02/2017 0:18,9303.603
19/02/2017 0:23,30234.155
19/02/2017 0:28,23257.304
19/02/2017 0:33,11629.22
19/02/2017 0:38,18606.071
19/02/2017 0:43,25582.921
19/02/2017 0:48,32559.772
19/02/2017 0:53,32559.772
19/02/2017 0:58,18606.071
19/02/2017 1:03,46513.473
19/02/2017 1:08,9303.603
19/02/2017 1:13,41862.239
19/02/2017 1:18,32559.772
19/02/2017 1:23,37211.006
19/02/2017 1:28,69769.642
19/02/2017 1:33,23257.304
19/02/2017 1:38,23257.304
19/02/2017 1:43,18606.071
19/02/2017 1:48,20931.687
19/02/2017 1:53,18606.071
19/02/2017 1:58,25582.921
19/02/2017 2:03,41862.239
19/02/2017 2:08,74418.605
19/02/2017 2:13,55815.941
19/02/2017 2:18,74418.605
19/02/2017 2:23,74418.605
19/02/2017 2:28,60467.174
19/02/2017 2:33,69769.642
19/02/2017 2:38,46513.473
19/02/2017 2:43,55815.941
19/02/2017 2:48,30234.155
19/02/2017 2:53,55815.941
19/02/2017 2:58,60467.174
19/02/2017 3:03,69769.642
19/02/2017 3:08,65118.408
19/02/2017 3:13,30234.155
19/02/2017 3:18,46513.473
19/02/2017 3:23,2617.455
19/02/2017 3:28,51164.707
19/02/2017 3:33,41862.239
19/02/2017 3:38,60467.174
19/02/2017 3:43,60467.174
19/02/2017 3:48,65118.408
19/02/2017 3:53,16280.454
19/02/2017 3:58,46513.473
19/02/2017 4:03,55815.941
19/02/2017 4:08,46513.473
19/02/2017 4:13,23257.304
19/02/2017 4:18,55815.941
19/02/2017 4:23,3198.859
19/02/2017 4:28,60467.174
19/02/2017 4:33,3780.263
19/02/2017 4:38,55815.941
19/02/2017 4:43,74418.605
19/02/2017 4:48,37211.006
19/02/2017 4:53,55815.941
19/02/2017 4:58,51164.707
19/02/2017 5:03,37211.006
19/02/2017 5:08,65118.408
19/02/2017 5:13,18606.071
19/02/2017 5:18,34885.389
19/02/2017 5:23,23257.304
19/02/2017 5:28,5815.178
19/02/2017 5:33,11629.22
19/02/2017 5:38,34885.389
19/02/2017 5:43,2762.806
19/02/2017 5:48,60467.174
19/02/2017 5:53,18606.071
19/02/2017 5:58,20931.687
19/02/2017 6:03,7559.39
19/02/2017 6:08,20931.687
19/02/2017 6:13,16280.454
19/02/2017 6:18,25582.921
19/02/2017 6:23,74418.605
19/02/2017 6:28,11629.22
19/02/2017 6:33,69769.642
19/02/2017 6:38,9303.603
19/02/2017 6:43,25582.921
19/02/2017 6:48,69769.642
19/02/2017 6:53,74418.605
19/02/2017 6:58,34885.389
19/02/2017 7:03,46513.473
19/02/2017 7:08,46513.473
19/02/2017 7:13,20931.687
19/02/2017 7:18,20931.687
19/02/2017 7:23,6105.88
19/02/2017 7:28,34885.389
19/02/2017 7:33,12792.028
19/02/2017 7:38,18606.071
19/02/2017 7:43,15117.645
19/02/2017 7:48,27908.538
19/02/2017 7:53,373.598
19/02/2017 7:58,13954.837
19/02/2017 8:03,8431.497
19/02/2017 8:08,8722.199
19/02/2017 8:13,278.211
19/02/2017 8:18,6396.582
19/02/2017 8:23,5233.774
19/02/2017 8:28,4361.667
19/02/2017 8:33,7850.093
19/02/2017 8:38,4507.018
19/02/2017 8:43,3780.263
19/02/2017 8:48,5233.774
19/02/2017 8:53,5524.476
19/02/2017 8:58,6396.582
19/02/2017 9:03,6105.88
19/02/2017 9:08,6105.88
19/02/2017 9:13,3925.614
19/02/2017 9:18,4216.316
19/02/2017 9:23,3925.614
19/02/2017 9:28,2108.726
19/02/2017 9:33,1309.295
19/02/2017 9:38,764.229
19/02/2017 9:43,1127.606
19/02/2017 9:48,546.202
19/02/2017 9:53,328.175
19/02/2017 9:58,151.029
19/02/2017 10:03,27.253
19/02/2017 10:08,11.356
19/02/2017 10:13,6.813
19/02/2017 10:18,1.136
19/02/2017 10:23,1.136
19/02/2017 10:28,1.136
19/02/2017 10:33,1.136
19/02/2017 10:38,1.136
19/02/2017 10:43,1.136
19/02/2017 10:48,1.136
19/02/2017 10:53,1.136
19/02/2017 10:58,1.136
19/02/2017 11:03,1.136
19/02/2017 11:08,1.136
19/02/2017 11:13,1.136
19/02/2017 11:18,1.136
19/02/2017 11:23,1.136
19/02/2017 11:28,1.136
19/02/2017 11:33,1.136
19/02/2017 11:38,1.136
19/02/2017 11:43,1.136
19/02/2017 11:48,1.136
19/02/2017 11:53,1.136
19/02/2017 11:58,1.136
19/02/2017 12:03,1.136
19/02/2017 12:08,1.136
19/02/2017 12:13,1.136
19/02/2017 12:18,1.136
19/02/2017 12:23,1.136
19/02/2017 12:28,1.136
19/02/2017 12:33,1.136
19/02/2017 12:38,1.136
19/02/2017 12:43,1.136
19/02/2017 12:48,1.136
19/02/2017 12:53,1.136
19/02/2017 12:58,1.136
19/02/2017 13:03,1.136
19/02/2017 13:08,1.136
19/02/2017 13:13,1.136
19/02/2017 13:18,1.136
19/02/2017 13:23,1.136
19/02/2017 13:28,1.136
19/02/2017 13:33,1.136
19/02/2017 13:38,1.136
19/02/2017 13:43,1.136
19/02/2017 13:48,1.136
19/02/2017 13:53,1.136
19/02/2017 13:58,1.136
19/02/2017 14:03,1.136
19/02/2017 14:08,1.136
19/02/2017 14:13,1.136
19/02/2017 14:18,1.136
19/02/2017 14:23,1.136
19/02/2017 14:28,1.136
19/02/2017 14:33,1.136
19/02/2017 14:38,1.136
19/02/2017 14:43,1.136
19/02/2017 14:48,1.136
19/02/2017 14:53,1.136
19/02/2017 14:58,1.136
19/02/2017 15:03,1.136
19/02/2017 15:08,1.136
19/02/2017 15:13,1.136
19/02/2017 15:18,1.136
19/02/2017 15:23,1.136
19/02/2017 15:28,1.136
19/02/2017 15:33,1.136
19/02/2017 15:38,1.136
19/02/2017 15:43,1.136
19/02/2017 15:48,1.136
19/02/2017 15:53,1.136
19/02/2017 15:58,1.136
19/02/2017 16:03,1.136
19/02/2017 16:08,1.136
19/02/2017 16:13,1.136
19/02/2017 16:18,1.136
19/02/2017 16:23,1.136
19/02/2017 16:28,1.136
19/02/2017 16:33,1.136
19/02/2017 16:38,1.136
19/02/2017 16:43,1.136
19/02/2017 16:48,1.136
19/02/2017 16:53,1.136
19/02/2017 16:58,1.136
19/02/2017 17:03,1.136
19/02/2017 17:08,1.136
19/02/2017 17:13,1.136
19/02/2017 17:18,1.136
19/02/2017 17:23,1.136
19/02/2017 17:28,1.136
19/02/2017 17:33,1.136
19/02/2017 17:38,1.136
19/02/2017 17:43,1.136
19/02/2017 17:48,1.136
19/02/2017 17:53,1.136
19/02/2017 17:58,1.136
19/02/2017 18:03,1.136
19/02/2017 18:08,1.136
19/02/2017 18:13,1.136
19/02/2017 18:18,1.136
19/02/2017 18:23,1.136
19/02/2017 18:28,1.136
19/02/2017 18:33,1.136
19/02/2017 18:38,1.136
19/02/2017 18:43,1.136
19/02/2017 18:48,1.136
19/02/2017 18:53,1.136
19/02/2017 18:58,1.136
19/02/2017 19:03,1.136
19/02/2017 19:08,1.136
19/02/2017 19:13,1.136
19/02/2017 19:18,1.136
19/02/2017 19:23,1.136
19/02/2017 19:28,1.136
19/02/2017 19:33,1.136
19/02/2017 19:38,1.136
19/02/2017 19:43,1.136
19/02/2017 19:48,1.136
19/02/2017 19:53,1.136
19/02/2017 19:58,2.271
19/02/2017 20:03,1.136
19/02/2017 20:08,9.084
19/02/2017 20:13,15.898
19/02/2017 20:18,39.744
19/02/2017 20:23,146.487
19/02/2017 20:28,364.513
19/02/2017 20:33,836.904
19/02/2017 20:38,1127.606
19/02/2017 20:43,1236.62
19/02/2017 20:48,2108.726
19/02/2017 20:53,2762.806
19/02/2017 20:58,1309.295
19/02/2017 21:03,60.184
19/02/2017 21:08,66.998
19/02/2017 21:13,76.082
19/02/2017 21:18,94.251
19/02/2017 21:23,103.336
19/02/2017 21:28,112.42
19/02/2017 21:33,112.42
19/02/2017 21:38,132.86
19/02/2017 21:43,137.402
19/02/2017 21:48,155.571
19/02/2017 21:53,160.113
19/02/2017 21:58,173.74
19/02/2017 22:03,187.367
19/02/2017 22:08,200.993
19/02/2017 22:13,223.704
19/02/2017 22:18,273.669
19/02/2017 22:23,291.838
19/02/2017 22:28,291.838
19/02/2017 22:33,300.922
19/02/2017 22:38,319.091
19/02/2017 22:43,364.513
19/02/2017 22:48,373.598
19/02/2017 22:53,400.851
19/02/2017 22:58,691.553
19/02/2017 23:03,491.695
19/02/2017 23:08,455.358
19/02/2017 23:13,537.118
19/02/2017 23:18,491.695
19/02/2017 23:23,555.286
19/02/2017 23:28,764.229
19/02/2017 23:33,764.229
19/02/2017 23:38,800.566
19/02/2017 23:43,582.54
19/02/2017 23:48,727.891
19/02/2017 23:53,836.904
19/02/2017 23:58,727.891
20/02/2017 0:03,1309.295
20/02/2017 0:08,655.215
20/02/2017 0:13,727.891
20/02/2017 0:18,691.553
20/02/2017 0:23,618.878
